antecedents,consequents,support,confidence,lift
"co_applicant_age_45-54, loan_purpose_2",purchaser_type_0,0.00889053343200592,0.9705240174672487,1.569571059398675
"debt_to_income_ratio_49, loan_type_2",loan_purpose_1,0.0020301218073084386,0.768939393939394,1.5695222551506618
"debt_to_income_ratio_49, derived_loan_product_type_fha:first lien",loan_purpose_1,0.0020301218073084386,0.768939393939394,1.5695222551506618
"combined_loan_to_value_ratio_bin_(82.976, 27777.78], loan_purpose_2",purchaser_type_0,0.013150789047342841,0.9704797047970479,1.5694993951395118
"lien_status_1, purchaser_type_8",loan_purpose_1,0.0052903174190451424,0.7688953488372092,1.5694323523980465
"derived_dwelling_category_single family (1-4 units):site-built, loan_purpose_5",co_applicant_age_missing,0.0037602256135368124,0.9894736842105263,1.5693530371307833
"income_bracket_Low, occupancy_type_3",derived_loan_product_type_conventional:first lien,0.008330499829989799,0.9799999999999999,1.5693120235731213
"loan_term_bin_missing, state_code_nc",purchaser_type_0,0.0022801368082084926,0.9702127659574469,1.5690676907512364
"applicant_age_missing, total_units_5-24",derived_loan_product_type_conventional:first lien,0.002430145808748525,0.9798387096774194,1.5690537431215787
"debt_to_income_ratio_exempt, loan_purpose_2",purchaser_type_0,0.0019501170070204213,0.9701492537313433,1.5689649761865105
"derived_race_asian, purchaser_type_3",loan_purpose_1,0.004080244814688882,0.768361581920904,1.5683428529383918
"co_applicant_age_missing, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.009280556833410005,0.9696969696969697,1.5682335239831602
"state_code_other, total_units_5-24",derived_loan_product_type_conventional:first lien,0.0014200852051123067,0.9793103448275862,1.5682076519872148
"loan_purpose_32, occupancy_type_3",derived_loan_product_type_conventional:first lien,0.015560933656019361,0.9792322215229705,1.5680825501083837
"conforming_loan_limit_missing, loan_purpose_31",derived_loan_product_type_conventional:first lien,0.0014100846050763046,0.9791666666666666,1.5679775745734843
"derived_race_race not available, purchaser_type_2",loan_purpose_1,0.027431645898753926,0.7681321758611034,1.5678746002787396
"combined_loan_to_value_ratio_bin_(82.976, 27777.78], derived_ethnicity_not hispanic or latino",loan_purpose_1,0.11518691121467288,0.7681227075691897,1.5678552740548604
"loan_term_bin_(360.0, 674.0], total_units_1",purchaser_type_0,0.016470988259295556,0.9693937610359034,1.5677431625590188
"debt_to_income_ratio_>60%, derived_race_white",purchaser_type_0,0.023091385483128987,0.9693534844668346,1.5676780256473664
"loan_term_bin_(360.0, 674.0], loan_type_1",purchaser_type_0,0.016120967258035482,0.9693325315694528,1.5676441397663896
"debt_to_income_ratio_>60%, reverse_mortgage_2",purchaser_type_0,0.04071244274656479,0.9692857142857142,1.5675684249439708
"applicant_age_missing, combined_loan_to_value_ratio_bin_(68.474, 82.976]",derived_loan_product_type_conventional:first lien,0.005570334220053203,0.9789103690685412,1.567567155285371
"derived_race_white, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.011040662439746385,0.9692712906057945,1.567545098380007
"loan_size_Large, occupancy_type_2",derived_loan_product_type_conventional:first lien,0.0115706942416545,0.978849407783418,1.5674695356142319
"debt_to_income_ratio_>60%, preapproval_2",purchaser_type_0,0.03963237794267656,0.9691856199559794,1.5674065483079123
"debt_to_income_ratio_>60%, total_units_1",purchaser_type_0,0.03929235754145249,0.969166255550074,1.5673752314001959
"combined_loan_to_value_ratio_bin_(0.129, 68.474], derived_loan_product_type_conventional:subordinate lien",purchaser_type_0,0.05088305298317899,0.9691428571428571,1.567337390540884
"combined_loan_to_value_ratio_bin_(0.129, 68.474], lien_status_2",purchaser_type_0,0.05088305298317899,0.9691428571428571,1.567337390540884
"applicant_age_45-54, purchaser_type_9",loan_purpose_1,0.0021501290077404643,0.7678571428571428,1.56731321608641
"derived_race_joint, loan_purpose_2",purchaser_type_0,0.0018801128067684062,0.9690721649484537,1.5672230642383258
"conforming_loan_limit_missing, interest_rate_bin_missing",purchaser_type_0,0.00125007500450027,0.9689922480620154,1.5670938193872421
"co_applicant_age_25-34, debt_to_income_ratio_46",loan_purpose_1,0.0011900714042842571,0.767741935483871,1.5670780603150545
"income_bracket_High, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.004370262215732944,0.9689578713968959,1.5670382240411
"derived_dwelling_category_multifamily:site-built, loan_purpose_31",derived_loan_product_type_conventional:first lien,0.0013700822049322959,0.9785714285714285,1.5670243967166009
"reverse_mortgage_2, total_units_5-24",derived_loan_product_type_conventional:first lien,0.0022801368082084926,0.9785407725321889,1.5669753060115252
debt_to_income_ratio_>60%,purchaser_type_0,0.040762445746744806,0.9688614214404564,1.5668822412343038
"debt_to_income_ratio_>60%, derived_ethnicity_hispanic or latino",purchaser_type_0,0.006510390623437406,0.96875,1.5667020459323955
"debt_to_income_ratio_missing, total_units_5-24",derived_loan_product_type_conventional:first lien,0.002260135608136488,0.9783549783549783,1.5666777865868249
"co_applicant_age_25-34, state_code_ny",loan_purpose_1,0.001980118807128428,0.7674418604651163,1.5664655615617555
"applicant_age_45-54, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.004010240614436866,0.9685990338164251,1.5664578972576357
"applicant_age_missing, occupancy_type_3",derived_loan_product_type_conventional:first lien,0.02014120847250835,0.9781447304516755,1.5663411084617391
"derived_ethnicity_not hispanic or latino, derived_loan_product_type_fsa/rhs:first lien",state_code_other,0.002930175810548633,0.7650130548302873,1.566335955704569
"derived_dwelling_category_multifamily:site-built, interest_rate_bin_missing",purchaser_type_0,0.0012300738044282657,0.9685039370078741,1.5663041028168425
"purchaser_type_71, state_code_fl",loan_purpose_1,0.0034302058123487408,0.7673378076062639,1.56625317385088
"lien_status_2, loan_size_Medium",purchaser_type_0,0.020541232473948436,0.9684111268269683,1.5661540064036208
"derived_race_race not available, reverse_mortgage_1111",purchaser_type_0,0.004290257415444926,0.9683972911963882,1.5661316308570539
"derived_loan_product_type_conventional:subordinate lien, loan_size_Medium",purchaser_type_0,0.020531231873912436,0.9683962264150944,1.5661299088492795
"conforming_loan_limit_c, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.015320919255155309,0.9683944374209862,1.5661270156149782
"interest_rate_bin_(3.99, 5.375], loan_purpose_5",co_applicant_age_missing,0.001570094205652339,0.9874213836477987,1.5660979893486975
"debt_to_income_ratio_>60%, derived_ethnicity_not hispanic or latino",purchaser_type_0,0.026321579294757685,0.9683590875643855,1.5660698463838456
"applicant_age_55-64, lien_status_2",purchaser_type_0,0.029961797707862472,0.9683257918552036,1.5660159992037723
"applicant_age_55-64, derived_loan_product_type_conventional:subordinate lien",purchaser_type_0,0.029921795307718463,0.968284789644013,1.5659496887540585
"income_bracket_Low, preapproval_1",state_code_other,0.005300318019081145,0.7647907647907647,1.5658808250642477
"loan_term_bin_(360.0, 674.0], preapproval_2",purchaser_type_0,0.016650999059943595,0.9680232558139534,1.5655267255678549
"derived_race_joint, loan_purpose_4",purchaser_type_0,0.0012100726043562614,0.9680000000000001,1.5654891153161898
"co_applicant_age_55-64, debt_to_income_ratio_exempt",purchaser_type_0,0.0012100726043562614,0.9680000000000001,1.5654891153161898
"conforming_loan_limit_nc, derived_race_joint",loan_purpose_1,0.0010200612036722204,0.7669172932330828,1.5653948400569286
"derived_dwelling_category_single family (1-4 units):site-built, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.016210972658359503,0.9677611940298507,1.5651029085528207
"construction_method_1, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.016210972658359503,0.9677611940298507,1.5651029085528207
"co_applicant_age_25-34, income_bracket_Very High",loan_purpose_1,0.017901074064443866,0.7665952890792291,1.564737580603573
"debt_to_income_ratio_missing, loan_purpose_2",purchaser_type_0,0.01454087245234714,0.9673985362608117,1.5645164036044577
"derived_ethnicity_not hispanic or latino, loan_type_4",state_code_other,0.002980178810728644,0.7641025641025642,1.564471759590315
"loan_purpose_2, loan_term_bin_(0.999, 300.0]",purchaser_type_0,0.04238254295257715,0.9673590504451037,1.5644525455314202
"loan_term_bin_(300.0, 360.0], purchaser_type_71",loan_purpose_1,0.034652079124747485,0.7664233576642335,1.5643866424355952
"loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.01685101106066364,0.9672789896670494,1.564323067972941
"loan_term_bin_(360.0, 674.0], reverse_mortgage_2",purchaser_type_0,0.01685101106066364,0.9672789896670494,1.564323067972941
"applicant_age_25-34, debt_to_income_ratio_45",loan_purpose_1,0.0032801968118087083,0.7663551401869158,1.5642474001888271
"applicant_age_35-44, debt_to_income_ratio_>60%",purchaser_type_0,0.009150549032941976,0.96723044397463,1.564244557897447
"combined_loan_to_value_ratio_bin_(82.976, 27777.78], state_code_other",loan_purpose_1,0.0874852491149469,0.7662929222144359,1.5641204038439305
"combined_loan_to_value_ratio_bin_missing, debt_to_income_ratio_>60%",purchaser_type_0,0.005300318019081145,0.9671532846715328,1.5641197727227116
"debt_to_income_ratio_>60%, income_bracket_Very High",purchaser_type_0,0.0026301578094685683,0.9669117647058824,1.5637291767750285
"occupancy_type_3, reverse_mortgage_1111",purchaser_type_0,0.004640278416705002,0.9666666666666668,1.563332794220713
"conforming_loan_limit_c, purchaser_type_6",loan_purpose_1,0.018781126867612057,0.765905383360522,1.5633293781002275
"interest_rate_bin_(5.375, 15.25], purchaser_type_3",loan_purpose_1,0.017471048262895774,0.7658921525646646,1.5633023720335397
"derived_race_black or african american, loan_purpose_2",purchaser_type_0,0.0063603816228973735,0.9665653495440729,1.5631689400341264
"applicant_age_missing, reverse_mortgage_1111",derived_loan_product_type_conventional:first lien,0.0032701962117727065,0.9761194029850747,1.5630978730076477
"debt_to_income_ratio_exempt, occupancy_type_3",purchaser_type_0,0.004610276616596996,0.9664570230607965,1.5629937500233106
"applicant_age_missing, debt_to_income_ratio_exempt",derived_loan_product_type_conventional:first lien,0.0032601956117367043,0.9760479041916168,1.5629833792155616
"debt_to_income_ratio_exempt, derived_race_race not available",purchaser_type_0,0.004310258615516931,0.9663677130044842,1.5628493141544622
"debt_to_income_ratio_<20%, loan_purpose_2",purchaser_type_0,0.0077404644278656716,0.9662921348314606,1.562727086047826
"debt_to_income_ratio_47, purchaser_type_71",loan_purpose_1,0.0011100666039962398,0.7655172413793103,1.5625371212819767
"applicant_age_35-44, loan_purpose_2",purchaser_type_0,0.023031381882912975,0.9660234899328859,1.5622926225513343
"applicant_age_missing, purchaser_type_1",loan_purpose_1,0.009390563433806029,0.7652811735941321,1.5620552710276112
"loan_purpose_2, loan_size_Small",purchaser_type_0,0.07244434666079964,0.9658666666666665,1.5620390015634265
"loan_purpose_2, reverse_mortgage_1111",purchaser_type_0,0.001980118807128428,0.9658536585365854,1.5620179642844465
"combined_loan_to_value_ratio_bin_(82.976, 27777.78], occupancy_type_3",loan_purpose_1,0.002510150609036542,0.7652439024390244,1.5619791949312665
"loan_purpose_4, state_code_pa",purchaser_type_0,0.00338020281216873,0.9657142857142856,1.5617925648668007
"debt_to_income_ratio_exempt, occupancy_type_3",derived_loan_product_type_conventional:first lien,0.004650279016741005,0.9748427672955975,1.5610535467451792
"applicant_age_35-44, purchaser_type_6",loan_purpose_1,0.00546032761965718,0.7647058823529412,1.5608810141052074
"derived_race_white, purchaser_type_6",loan_purpose_1,0.013580814848890933,0.7646396396396397,1.560745802652149
"debt_to_income_ratio_47, loan_purpose_2",purchaser_type_0,0.001380082804968298,0.965034965034965,1.560693939733241
"construction_method_1, debt_to_income_ratio_>60%",purchaser_type_0,0.035842150529031745,0.9649973074851912,1.5606330384065052
"debt_to_income_ratio_44, occupancy_type_3",derived_loan_product_type_conventional:first lien,0.0011500690041402483,0.9745762711864406,1.5606267961856533
"debt_to_income_ratio_>60%, derived_dwelling_category_single family (1-4 units):site-built",purchaser_type_0,0.03583214992899574,0.9649878804201455,1.5606177925720854
"conforming_loan_limit_missing, loan_purpose_1",derived_loan_product_type_conventional:first lien,0.0019101146068764125,0.9744897959183674,1.560488319983685
"debt_to_income_ratio_>60%, state_code_az",purchaser_type_0,0.0010900654039242355,0.9646017699115045,1.5599933588958594
"co_applicant_age_55-64, loan_purpose_2",purchaser_type_0,0.007290437426245575,0.9642857142857143,1.5594822208359327
"co_applicant_age_35-44, debt_to_income_ratio_>60%",purchaser_type_0,0.002690161409684581,0.96415770609319,1.5592752007614823
"debt_to_income_ratio_missing, occupancy_type_3",derived_loan_product_type_conventional:first lien,0.0351921115266916,0.9737133370226895,1.5592449462277689
"combined_loan_to_value_ratio_bin_(68.474, 82.976], derived_loan_product_type_conventional:subordinate lien",purchaser_type_0,0.04888293297597856,0.9641025641025641,1.5591860228832575
"derived_ethnicity_not hispanic or latino, loan_purpose_2",purchaser_type_0,0.06471388283296999,0.9640941597139453,1.5591724309629025
"combined_loan_to_value_ratio_bin_(68.474, 82.976], lien_status_2",purchaser_type_0,0.04888293297597856,0.963912443305068,1.55887855176851
"co_applicant_age_45-54, debt_to_income_ratio_>60%",purchaser_type_0,0.002670160209612577,0.9638989169675091,1.558856676423243
"loan_term_bin_(300.0, 360.0], occupancy_type_3",derived_loan_product_type_conventional:first lien,0.0458327499649979,0.9734494477485132,1.5588223700942416
"derived_dwelling_category_multifamily:site-built, loan_purpose_1",derived_loan_product_type_conventional:first lien,0.0018301098065883954,0.973404255319149,1.5587500017036542
"lien_status_2, loan_term_bin_missing",purchaser_type_0,0.008250495029701783,0.9637850467289719,1.5586725208251144
"derived_loan_product_type_conventional:subordinate lien, loan_term_bin_missing",purchaser_type_0,0.00824049442966578,0.9637426900584796,1.558604019888527
"loan_term_bin_missing, occupancy_type_3",purchaser_type_0,0.005050303018181091,0.9637404580152672,1.5586004101371282
"loan_term_bin_(360.0, 674.0], state_code_tx",purchaser_type_0,0.001320079204752285,0.9635036496350365,1.5582174339577204
"debt_to_income_ratio_46, purchaser_type_71",loan_purpose_1,0.0012900774046442787,0.7633136094674557,1.5580391733876742
"occupancy_type_3, reverse_mortgage_1111",derived_loan_product_type_conventional:first lien,0.004670280216813009,0.9729166666666668,1.557969207076207
"co_applicant_age_45-54, lien_status_2",purchaser_type_0,0.017331039862391744,0.9633129516397999,1.557909029375225
"applicant_age_65-74, loan_purpose_2",purchaser_type_0,0.009710582634958097,0.9632936507936507,1.557877815258941
"co_applicant_age_45-54, derived_loan_product_type_conventional:subordinate lien",purchaser_type_0,0.017311038662319738,0.9632721202003338,1.5578429951045154
"applicant_age_missing, derived_loan_product_type_fha:first lien",loan_purpose_1,0.018341100466027962,0.7632126508531003,1.5578331015004372
"debt_to_income_ratio_exempt, loan_size_Large",derived_loan_product_type_conventional:first lien,0.004270256215372923,0.9726651480637815,1.5575664405785945
"derived_race_white, loan_type_4",state_code_other,0.0030201812108726525,0.760705289672544,1.557515965754461
"applicant_age_55-64, loan_purpose_2",purchaser_type_0,0.018231093865631938,0.9630216587427364,1.5574379386110495
"occupancy_type_3, state_code_il",derived_loan_product_type_conventional:first lien,0.002120127207632458,0.9724770642201834,1.5572652546222698
"derived_race_white, loan_purpose_2",purchaser_type_0,0.060493629617777066,0.9629099013053166,1.557257199921136
"applicant_age_missing, loan_type_2",loan_purpose_1,0.018341100466027962,0.7628951747088186,1.557185084403307
"applicant_age_25-34, debt_to_income_ratio_36",loan_purpose_1,0.0029601776106566394,0.7628865979381444,1.557167577909874
"loan_size_Large, reverse_mortgage_1111",derived_loan_product_type_conventional:first lien,0.004230253815228914,0.9724137931034482,1.55716393612815
"interest_rate_bin_(3.99, 5.375], occupancy_type_3",derived_loan_product_type_conventional:first lien,0.016210972658359503,0.9724055188962208,1.5571506863190812
"loan_purpose_2, state_code_fl",purchaser_type_0,0.0075104506270376225,0.9628205128205128,1.5571126372145296
"income_bracket_Low, loan_purpose_2",purchaser_type_0,0.019091145468728123,0.9626828038325769,1.5568899286177373
"loan_term_bin_(0.999, 300.0], total_units_5-24",derived_loan_product_type_conventional:first lien,0.001750105006300378,0.9722222222222222,1.556857166243176
"construction_method_2, reverse_mortgage_1111",derived_loan_product_type_conventional:first lien,0.0010500630037802267,0.9722222222222222,1.556857166243176
"loan_term_bin_missing, reverse_mortgage_2",purchaser_type_0,0.009790587435246115,0.9626352015732547,1.5568129443007608
"combined_loan_to_value_ratio_bin_missing, occupancy_type_3",derived_loan_product_type_conventional:first lien,0.025171510290617437,0.9721900347624566,1.5568056232149938
"income_bracket_Very High, loan_purpose_2",purchaser_type_0,0.026001560093605616,0.9626064420584969,1.5567664332394848
"debt_to_income_ratio_30%-<36%, derived_dwelling_category_single family (1-4 units):manufactured",loan_purpose_1,0.002860171610296618,0.7626666666666667,1.5567186647342601
"construction_method_2, debt_to_income_ratio_30%-<36%",loan_purpose_1,0.002860171610296618,0.7626666666666667,1.5567186647342601
"occupancy_type_3, state_code_fl",derived_loan_product_type_conventional:first lien,0.0073204392263535815,0.9721115537848606,1.5566799485805416
"derived_loan_product_type_fsa/rhs:first lien, derived_race_white",state_code_other,0.002980178810728644,0.7602040816326532,1.5564897608168953
"derived_dwelling_category_single family (1-4 units):manufactured, reverse_mortgage_1111",derived_loan_product_type_conventional:first lien,0.0010400624037442247,0.9719626168224299,1.556441450043912
"construction_method_2, loan_term_bin_(0.999, 300.0]",derived_loan_product_type_conventional:first lien,0.029061743704622278,0.9719063545150501,1.5563513550281518
"loan_purpose_2, occupancy_type_1",purchaser_type_0,0.0842450547032822,0.9623029472241261,1.5562756090041934
"debt_to_income_ratio_>60%, derived_sex_male",purchaser_type_0,0.014790887453247194,0.9622641509433962,1.5562128660752703
"derived_dwelling_category_single family (1-4 units):manufactured, loan_term_bin_(0.999, 300.0]",derived_loan_product_type_conventional:first lien,0.028951737104226254,0.9718026183282981,1.5561852382473869
"applicant_age_65-74, debt_to_income_ratio_>60%",purchaser_type_0,0.005340320419225154,0.9621621621621621,1.5560479256549127
"loan_purpose_2, loan_term_bin_missing",purchaser_type_0,0.0043002580154809286,0.9619686800894853,1.5557350185487304
"derived_race_native hawaiian or other pacific islander, derived_sex_male",co_applicant_age_missing,0.0010200612036722204,0.9807692307692308,1.555547353702669
"loan_size_Medium, occupancy_type_3",derived_loan_product_type_conventional:first lien,0.023271396283777026,0.9712020033388982,1.555223450161261
"construction_method_2, debt_to_income_ratio_exempt",derived_loan_product_type_conventional:first lien,0.0010100606036362182,0.9711538461538461,1.5551463341923593
"loan_size_Large, purchaser_type_2",loan_purpose_1,0.024061443686621196,0.7618746041798606,1.5551019447296532
"combined_loan_to_value_ratio_bin_(0.129, 68.474], loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.0044902694161649695,0.9614561027837257,1.5549060576056264
"derived_dwelling_category_single family (1-4 units):manufactured, purchaser_type_1",derived_loan_product_type_conventional:first lien,0.001000060003600216,0.9708737864077669,1.5546978636547664
"construction_method_2, purchaser_type_1",derived_loan_product_type_conventional:first lien,0.001000060003600216,0.9708737864077669,1.5546978636547664
"debt_to_income_ratio_exempt, derived_dwelling_category_single family (1-4 units):manufactured",derived_loan_product_type_conventional:first lien,0.001000060003600216,0.9708737864077669,1.5546978636547664
"interest_rate_bin_(5.375, 15.25], lien_status_1",loan_purpose_1,0.12358741524491469,0.761570222468725,1.554480655362177
"loan_purpose_2, loan_type_1",purchaser_type_0,0.08824529471768307,0.9611153469121011,1.5543549732998325
"loan_term_bin_(0.999, 300.0], total_units_5-24",purchaser_type_0,0.0017301038062283738,0.9611111111111111,1.5543481229895593
"co_applicant_age_>74, derived_loan_product_type_conventional:subordinate lien",purchaser_type_0,0.0014800888053283197,0.9610389610389611,1.5542314389475964
"loan_purpose_2, state_code_il",purchaser_type_0,0.0022101326079564773,0.9608695652173913,1.553957485109944
"combined_loan_to_value_ratio_bin_(68.474, 82.976], purchaser_type_8",loan_purpose_1,0.0015300918055083305,0.7611940298507464,1.5537127890117277
"derived_sex_female, loan_purpose_2",purchaser_type_0,0.019561173670420224,0.9607072691552063,1.5536950132929923
"derived_ethnicity_hispanic or latino, loan_purpose_2",purchaser_type_0,0.008300498029881793,0.9606481481481483,1.5535994003869633
"co_applicant_age_55-64, reverse_mortgage_1111",purchaser_type_0,0.0012200732043922634,0.9606299212598425,1.5535699231191444
"derived_race_asian, occupancy_type_3",derived_loan_product_type_conventional:first lien,0.0074704482268936135,0.9701298701298701,1.5535066016553427
"purchaser_type_71, state_code_nc",loan_purpose_1,0.001560093605616337,0.7609756097560977,1.553266960377865
"applicant_age_25-34, loan_purpose_2",purchaser_type_0,0.010180610836650198,0.960377358490566,1.5531614682986523
"derived_race_black or african american, loan_purpose_4",purchaser_type_0,0.005090305418325099,0.960377358490566,1.5531614682986523
"applicant_age_missing, income_bracket_Very High",loan_purpose_1,0.00264015840950457,0.7608069164265129,1.5529226316347085
"income_bracket_Medium, loan_purpose_2",purchaser_type_0,0.01876112566754005,0.9600818833162742,1.5526836137850157
"co_applicant_age_55-64, occupancy_type_3",derived_loan_product_type_conventional:first lien,0.0034502070124207453,0.9691011235955056,1.5518592299149474
"loan_purpose_1, reverse_mortgage_1111",derived_loan_product_type_conventional:first lien,0.00875052503150189,0.9689922480620154,1.5516848832988464
"derived_sex_male, income_bracket_Low",co_applicant_age_missing,0.08299497969878193,0.9783095602970647,1.5516461975754956
"income_bracket_Very High, lien_status_2",purchaser_type_0,0.050853051183070985,0.959433962264151,1.5516357694103433
"derived_loan_product_type_conventional:subordinate lien, income_bracket_Very High",purchaser_type_0,0.05084305058303498,0.9594263068503491,1.5516233887626365
"derived_loan_product_type_conventional:first lien, purchaser_type_9",loan_purpose_1,0.006750405024301458,0.7601351351351351,1.5515514238441834
"loan_purpose_2, reverse_mortgage_2",purchaser_type_0,0.08677520651239075,0.9593145384190161,1.5514426322929178
"derived_ethnicity_joint, derived_loan_product_type_conventional:subordinate lien",purchaser_type_0,0.004240254415264916,0.9592760180995475,1.5513803356598117
"derived_ethnicity_joint, lien_status_2",purchaser_type_0,0.004240254415264916,0.9592760180995475,1.5513803356598117
"applicant_age_25-34, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.002120127207632458,0.9592760180995475,1.5513803356598117
"combined_loan_to_value_ratio_bin_(82.976, 27777.78], derived_loan_product_type_fsa/rhs:first lien",state_code_other,0.0027201632097925877,0.7576601671309192,1.5512811898949412
"co_applicant_age_35-44, derived_loan_product_type_conventional:subordinate lien",purchaser_type_0,0.020111206672400343,0.9589890319504052,1.5509162099441829
"conforming_loan_limit_missing, purchaser_type_0",derived_loan_product_type_conventional:first lien,0.003690221413284797,0.968503937007874,1.5509029318615934
"income_bracket_High, loan_purpose_2",purchaser_type_0,0.022901374082444945,0.958961474036851,1.5508716421614246
"applicant_age_missing, income_bracket_Very High",derived_loan_product_type_conventional:first lien,0.003360201612096726,0.968299711815562,1.5505758981372957
"derived_dwelling_category_single family (1-4 units):site-built, loan_purpose_2",purchaser_type_0,0.08787527251635098,0.9587561374795417,1.5505395634987758
"construction_method_1, loan_purpose_2",purchaser_type_0,0.08802528151689101,0.9587190937806339,1.5504796549167186
"combined_loan_to_value_ratio_bin_(82.976, 27777.78], state_code_nc",loan_purpose_1,0.006920415224913495,0.7596048298572997,1.550468990115145
loan_purpose_2,purchaser_type_0,0.08885533131987919,0.9585715826950048,1.5502410939673996
"co_applicant_age_35-44, lien_status_2",purchaser_type_0,0.020121207272436346,0.9585516912815627,1.5502089247615816
"debt_to_income_ratio_50%-60%, state_code_tx",loan_purpose_1,0.004010240614436866,0.759469696969697,1.5501931633384614
"loan_purpose_2, total_units_1",purchaser_type_0,0.08667520051203072,0.9584208780272033,1.5499973682266242
"interest_rate_bin_(-0.001, 3.99], loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.002760165609936596,0.9583333333333333,1.5498557873739824
"interest_rate_bin_(3.99, 5.375], loan_type_3",loan_purpose_1,0.01403084185051103,0.7591991341991342,1.5496409035723984
"derived_loan_product_type_va:first lien, interest_rate_bin_(3.99, 5.375]",loan_purpose_1,0.01403084185051103,0.7591991341991342,1.5496409035723984
"applicant_age_35-44, combined_loan_to_value_ratio_bin_(82.976, 27777.78]",loan_purpose_1,0.045812748764925894,0.7591978786874378,1.5496383408820686
"interest_rate_bin_(-0.001, 3.99], occupancy_type_2",derived_loan_product_type_conventional:first lien,0.006570394223653419,0.96759941089838,1.5494544791072418
"conforming_loan_limit_c, loan_purpose_2",purchaser_type_0,0.08674520471228274,0.9580296001767175,1.5493645777142275
"derived_dwelling_category_multifamily:site-built, purchaser_type_0",derived_loan_product_type_conventional:first lien,0.0035702142128527714,0.967479674796748,1.54926274104199
"combined_loan_to_value_ratio_bin_missing, interest_rate_bin_(3.99, 5.375]",loan_purpose_1,0.02875172510350621,0.7589757127771911,1.5491848664688492
"derived_loan_product_type_conventional:subordinate lien, state_code_ga",purchaser_type_0,0.004780286817209032,0.9579158316633266,1.5491805866301582
"lien_status_2, state_code_ga",purchaser_type_0,0.004780286817209032,0.9579158316633266,1.5491805866301582
"applicant_age_45-54, loan_purpose_2",purchaser_type_0,0.02273136388183291,0.9578592498946481,1.5490890802840926
"purchaser_type_8, reverse_mortgage_2",loan_purpose_1,0.005190311418685121,0.7587719298245613,1.5487689144680885
"debt_to_income_ratio_48, loan_purpose_2",purchaser_type_0,0.001130067804068244,0.9576271186440678,1.5487136681496834
"debt_to_income_ratio_>60%, preapproval_1",purchaser_type_0,0.001130067804068244,0.9576271186440678,1.5487136681496834
"debt_to_income_ratio_missing, purchaser_type_1",loan_purpose_1,0.011950717043022582,0.7587301587301588,1.548683653311223
"loan_purpose_2, state_code_other",purchaser_type_0,0.04425265515930956,0.9575849383250379,1.5486454524158797
"derived_loan_product_type_conventional:subordinate lien, derived_race_joint",purchaser_type_0,0.00361021661299678,0.9575596816976129,1.5486046063669918
"applicant_age_55-64, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.0031501890113406804,0.9574468085106383,1.5484220632413517
"combined_loan_to_value_ratio_bin_(82.976, 27777.78], loan_purpose_4",purchaser_type_0,0.012580754845290717,0.9573820395738204,1.5483173162727577
"applicant_age_25-34, debt_to_income_ratio_40",loan_purpose_1,0.003550213012780767,0.7585470085470086,1.5483098159311188
"debt_to_income_ratio_>60%, loan_purpose_32",purchaser_type_0,0.006960417625057503,0.9573590096286108,1.5482800713052451
"debt_to_income_ratio_exempt, loan_purpose_1",derived_loan_product_type_conventional:first lien,0.008740524431465889,0.9668141592920355,1.548197025242582
"debt_to_income_ratio_>60%, state_code_tx",purchaser_type_0,0.003360201612096726,0.9572649572649573,1.5481279659833762
"lien_status_1, purchaser_type_71",loan_purpose_1,0.036062163729823786,0.758359621451104,1.5479273303676682
"combined_loan_to_value_ratio_bin_(82.976, 27777.78], derived_sex_male",loan_purpose_1,0.0587935276116567,0.7581893216404437,1.547579722552298
"derived_dwelling_category_single family (1-4 units):manufactured, state_code_ca",loan_purpose_1,0.0016300978058683521,0.758139534883721,1.547478100209492
"co_applicant_age_25-34, debt_to_income_ratio_44",loan_purpose_1,0.0016600996059763587,0.7579908675799086,1.5471746476308026
"derived_loan_product_type_conventional:subordinate lien, state_code_nc",purchaser_type_0,0.00639038342300538,0.9565868263473054,1.5470312649809552
"combined_loan_to_value_ratio_bin_(82.976, 27777.78], loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.003080184811088665,0.9565217391304347,1.546926003276867
"debt_to_income_ratio_missing, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.004600276016560993,0.9563409563409563,1.5466336339698785
"applicant_age_25-34, derived_loan_product_type_fsa/rhs:first lien",state_code_other,0.0014200852051123067,0.7553191489361701,1.5464880416627094
"conforming_loan_limit_nc, loan_term_bin_(360.0, 674.0]",purchaser_type_0,0.0015300918055083305,0.95625,1.5464865356623
"co_applicant_age_65-74, debt_to_income_ratio_>60%",purchaser_type_0,0.0015300918055083305,0.95625,1.5464865356623
