pca_x,pca_y,cluster,cluster_name,loan_amount,income,interest_rate,ltv
-0.4292878822449553,0.6639781485797296,0,Kelas Menengah (Grup 1),155000,,3.75,
-0.343337989807084,0.6400414139996047,0,Kelas Menengah (Grup 1),305000,80.0,,75.0
-0.6818383795847242,0.6129593626634858,0,Kelas Menengah (Grup 1),35000,35.0,7.75,10.169
-0.8023727629810425,0.5102424704617727,0,Kelas Menengah (Grup 1),105000,41.0,2.625,19.92
-2.2171071794971344,0.11500235671365353,0,Kelas Menengah (Grup 1),25000,26.0,3.0,19.84
-1.7257721385394944,0.39130177859341786,0,Kelas Menengah (Grup 1),445000,135.0,4.8,95.0
-0.9299740756962288,0.8160579699313294,0,Kelas Menengah (Grup 1),55000,66.0,,72.262
-1.3060221306862925,0.26033169297557424,0,Kelas Menengah (Grup 1),395000,106.0,3.25,100.0
-0.20099323023797108,0.7480216944317443,0,Kelas Menengah (Grup 1),85000,90.0,,
-1.0255725991231797,0.5323129376676005,0,Kelas Menengah (Grup 1),155000,62.0,,49.921
-2.751581381434043,0.41221991712761485,0,Kelas Menengah (Grup 1),75000,23.0,4.25,108.325
-0.022919517477614653,0.6408030947868298,0,Kelas Menengah (Grup 1),125000,98.0,,54.0
-0.6139915200590825,0.6160962229399298,0,Kelas Menengah (Grup 1),135000,50.0,,
0.4139401940290148,1.0268495401807765,0,Kelas Menengah (Grup 1),245000,127.0,5.125,90.0
-4.181578569908923,-0.5202505428903673,0,Kelas Menengah (Grup 1),215000,91.0,5.5,75.0
-1.7378585802999533,0.2998136016064348,0,Kelas Menengah (Grup 1),245000,63.0,5.375,97.0
-1.1428058467758355,0.7942147669541878,0,Kelas Menengah (Grup 1),445000,83.0,2.875,59.0
0.09419961259901999,0.882883529215461,0,Kelas Menengah (Grup 1),55000,21.0,3.25,42.4
-0.661567113247397,0.6114026212746916,0,Kelas Menengah (Grup 1),115000,75.0,3.5,62.0
-0.9144886168978618,0.29172624952345927,0,Kelas Menengah (Grup 1),155000,124.0,,51.526
-0.8212505402049519,1.0792021938455898,0,Kelas Menengah (Grup 1),605000,134.0,4.625,38.75
0.03366602898568954,0.7922704975609658,0,Kelas Menengah (Grup 1),295000,55.0,2.99,
-1.131294240871746,0.5148769801085622,0,Kelas Menengah (Grup 1),275000,,4.25,
-1.0348999657066935,0.35423556970018677,0,Kelas Menengah (Grup 1),595000,128.0,5.25,100.0
-0.12072935980204928,0.7636179835260123,0,Kelas Menengah (Grup 1),285000,96.0,5.25,96.379
-0.8474299434177032,-0.07049794669836051,0,Kelas Menengah (Grup 1),85000,,4.5,
-0.09765479533758073,0.5608117061461139,0,Kelas Menengah (Grup 1),255000,98.0,3.32,60.976
-4.161136412483151,-0.59142507761199,0,Kelas Menengah (Grup 1),185000,73.0,,
-1.4076773238409923,1.0197248805949002,0,Kelas Menengah (Grup 1),755000,385.0,4.25,62.733
-0.58015922615934,0.48575277821421253,0,Kelas Menengah (Grup 1),15000,46.0,,93.312
-0.16056552495846754,0.4627705970218446,0,Kelas Menengah (Grup 1),295000,,2.99,
-2.830582670518509,10.866204089809278,0,Kelas Menengah (Grup 1),55000,34.0,3.5,43.125
-4.169189772789794,-0.594563340362868,0,Kelas Menengah (Grup 1),85000,43.0,,90.816
-0.9638350858936509,5.401131822907442,0,Kelas Menengah (Grup 1),455000,106.0,3.5,85.0
-0.10846914357080996,0.6392421707413459,0,Kelas Menengah (Grup 1),105000,81.0,5.45,52.35
-1.8784256074551253,3.6461771134962353,0,Kelas Menengah (Grup 1),415000,261.0,,
-0.18194720106322826,1.7174870866033105,0,Kelas Menengah (Grup 1),225000,147.0,6.25,83.12
-4.178460438364669,-0.51890331720071,0,Kelas Menengah (Grup 1),255000,37.0,,86.207
-0.9623759830919588,0.9937815330905974,0,Kelas Menengah (Grup 1),175000,40.0,0.0,98.42
-2.098890913960167,0.027911593963074775,0,Kelas Menengah (Grup 1),75000,27.0,,
-1.3996283697168486,-0.23186261681706286,0,Kelas Menengah (Grup 1),65000,13.0,3.875,54.465
-3.49780248511516,-0.2625258010928597,0,Kelas Menengah (Grup 1),215000,56.0,,
-1.8453804906647047,1.3224697725807748,0,Kelas Menengah (Grup 1),85000,,4.125,80.0
-0.05125157393123107,1.2832127128436501,0,Kelas Menengah (Grup 1),65000,54.0,,9.701
-0.372955192969335,1.9473544118510817,0,Kelas Menengah (Grup 1),235000,,3.75,75.0
-0.15253832456054892,1.209702069129745,0,Kelas Menengah (Grup 1),665000,125.0,3.25,96.5
-0.6707664158428793,1.3809988378744227,0,Kelas Menengah (Grup 1),225000,171.0,6.24,64.207
-2.8497915714676725,3.296171804233391,0,Kelas Menengah (Grup 1),125000,199.0,11.625,84.632
-4.193705525177253,-0.5249161549306359,0,Kelas Menengah (Grup 1),65000,16.0,,97.0
0.3405610584683462,0.9114945858172223,0,Kelas Menengah (Grup 1),545000,103.0,,
-1.963202000465014,1.335361681746288,0,Kelas Menengah (Grup 1),295000,73.0,5.875,93.606
-1.613736735816038,-0.2220862972110697,0,Kelas Menengah (Grup 1),235000,143.0,5.75,69.322
-0.17765322616316,0.7542392806395524,0,Kelas Menengah (Grup 1),55000,45.0,,37.973
0.05387102075769324,0.8481999341890561,0,Kelas Menengah (Grup 1),95000,94.0,7.39,79.99
-1.3358517648229253,0.0988643890020492,0,Kelas Menengah (Grup 1),15000,171.0,,
-0.8245842608394373,0.7985524306062424,0,Kelas Menengah (Grup 1),275000,54.0,,97.0
-1.39895160234548,0.640616258086075,0,Kelas Menengah (Grup 1),235000,91.0,6.75,96.5
-1.313268427143884,0.8669242671386729,0,Kelas Menengah (Grup 1),505000,68.0,2.947,69.379
-0.6380884798912195,0.5375277528861605,0,Kelas Menengah (Grup 1),255000,229.0,5.625,
-1.12411603911381,0.4523592066537657,0,Kelas Menengah (Grup 1),145000,63.0,5.75,90.0
-1.6953565847792404,0.8922967329080298,0,Kelas Menengah (Grup 1),185000,51.0,,
-0.059010109267731536,0.42648726154137356,0,Kelas Menengah (Grup 1),325000,104.0,,
0.2653604675718167,1.06089703380887,0,Kelas Menengah (Grup 1),265000,55.0,5.125,101.41
-0.14606918968513793,0.8923246836992464,0,Kelas Menengah (Grup 1),175000,,9.0,
-0.4221974743163729,0.4659179806048675,0,Kelas Menengah (Grup 1),105000,80.0,,
-0.19889519892929527,0.35120611825427883,0,Kelas Menengah (Grup 1),105000,47.0,,
-0.7302843947148426,0.8531354170540415,0,Kelas Menengah (Grup 1),445000,106.0,,
-0.7081280235232574,1.1080854893541792,0,Kelas Menengah (Grup 1),55000,13.0,,14.41
-1.2113588290873465,0.6055974986821442,0,Kelas Menengah (Grup 1),425000,139.0,6.99,95.455
-1.7411624314833953,-0.4997387838136888,0,Kelas Menengah (Grup 1),155000,21.0,,66.359
-1.2655731595799136,1.4709726520964774,0,Kelas Menengah (Grup 1),555000,95.0,5.0,100.0
-3.4593556236894587,-0.359894857825906,0,Kelas Menengah (Grup 1),85000,54.0,,
-0.6330644738572886,0.3876740901948411,0,Kelas Menengah (Grup 1),515000,,4.25,51.717
-0.5086902238871019,0.81453856598832,0,Kelas Menengah (Grup 1),45000,64.0,12.55,81.0
-0.08704370670498623,0.8207809215713809,0,Kelas Menengah (Grup 1),325000,112.0,3.99,90.0
-1.4517168656621222,0.9055556022911201,0,Kelas Menengah (Grup 1),165000,,5.0,
-4.52381653532792,1.7958890219083155,0,Kelas Menengah (Grup 1),295000,77.0,,97.0
-1.0840805682865247,0.2896796886758993,0,Kelas Menengah (Grup 1),85000,32.0,,
-1.5356885835291585,0.36033542433883714,0,Kelas Menengah (Grup 1),135000,36.0,,66.66
-1.0184352528041074,0.5048919578012413,0,Kelas Menengah (Grup 1),225000,57.0,3.99,96.5
-1.2778974928467044,0.4370934035760506,0,Kelas Menengah (Grup 1),165000,45.0,3.25,97.0
-1.1853121305249246,0.17167615225016158,0,Kelas Menengah (Grup 1),155000,,4.125,
-1.6279587435413145,0.8036813985897948,0,Kelas Menengah (Grup 1),325000,75.0,,
-4.217931533321082,-0.3302296237834426,0,Kelas Menengah (Grup 1),125000,30.0,,101.22
0.05368301999903452,0.8068215766313765,0,Kelas Menengah (Grup 1),35000,,,
-0.16184662115110837,0.397329171153578,0,Kelas Menengah (Grup 1),15000,73.0,,71.62
-1.0259654747906144,1.245277254642938,0,Kelas Menengah (Grup 1),55000,142.0,3.75,49.185
-1.2879312274956054,-0.23690907816501375,0,Kelas Menengah (Grup 1),185000,41.0,,
-0.21672953634643802,1.4461124167652297,0,Kelas Menengah (Grup 1),6525000,,3.97,72.5
-0.3623048490090201,0.003105784575229475,0,Kelas Menengah (Grup 1),295000,50.0,,
-0.10157747478129929,0.20437640011242383,0,Kelas Menengah (Grup 1),25000,11.0,4.25,23.136
-0.9615882931350358,0.6591723466395162,0,Kelas Menengah (Grup 1),965000,226.0,3.375,95.0
-0.4689465793560926,1.2933724269814957,0,Kelas Menengah (Grup 1),255000,48.0,,
-0.6492924398286258,0.10960677678229042,0,Kelas Menengah (Grup 1),135000,67.0,3.5,95.0
-1.1201232168384254,0.5441056939740666,0,Kelas Menengah (Grup 1),365000,,5.5,
-1.8443396587467156,0.6768230404246723,0,Kelas Menengah (Grup 1),205000,41.0,,
-0.9830017981506469,0.7755879851778953,0,Kelas Menengah (Grup 1),205000,72.0,,81.4
-1.9637869668679164,0.6299708776001232,0,Kelas Menengah (Grup 1),135000,99.0,,78.613
-0.272820691637756,1.0026310090193626,0,Kelas Menengah (Grup 1),35000,59.0,5.25,28.18
-0.9505824867665034,0.4343471138312474,0,Kelas Menengah (Grup 1),205000,77.0,5.625,97.0
-0.22319242405389497,0.7975701563645831,0,Kelas Menengah (Grup 1),75000,96.0,,
-2.000689714447039,0.5140685577621594,0,Kelas Menengah (Grup 1),155000,78.0,,
-1.1411399665067705,0.5541823183448688,0,Kelas Menengah (Grup 1),695000,,5.125,
0.5056524914388555,0.875398045563344,0,Kelas Menengah (Grup 1),385000,121.0,4.5,80.0
-1.3142720526432174,0.6512296312443734,0,Kelas Menengah (Grup 1),505000,167.0,4.625,97.043
-4.158164153103542,-0.7152453293678417,0,Kelas Menengah (Grup 1),145000,70.0,,74.937
-1.1946505759331694,1.1009250925939371,0,Kelas Menengah (Grup 1),455000,115.0,6.5,96.5
0.5555476474275008,1.2596414173153387,0,Kelas Menengah (Grup 1),255000,,3.0,
-1.0853153745854558,0.620677465336025,0,Kelas Menengah (Grup 1),105000,49.0,,
-1.2082619555220258,0.10320656549826251,0,Kelas Menengah (Grup 1),115000,46.0,,124.77
-1.212408554182823,1.046739174263056,0,Kelas Menengah (Grup 1),165000,60.0,,
-0.8346156496396947,2.8303082769440664,0,Kelas Menengah (Grup 1),925000,386.0,,
-1.253176197580859,-0.006195514754786367,0,Kelas Menengah (Grup 1),315000,139.0,,
0.043974092085962396,0.6799742980221589,0,Kelas Menengah (Grup 1),645000,,3.99,
-1.4076691326058606,0.9442841063177329,0,Kelas Menengah (Grup 1),175000,89.0,3.75,46.0
-0.40116986864261944,0.7586465947211466,0,Kelas Menengah (Grup 1),355000,69.0,,72.103
-2.000969859407465,-0.13338453327116187,0,Kelas Menengah (Grup 1),85000,53.0,,
-0.5283950296588008,1.093409335662031,0,Kelas Menengah (Grup 1),145000,,,
-0.8115314507116133,0.8290668879017418,0,Kelas Menengah (Grup 1),45000,73.0,,88.7
-1.2842964049531564,0.8185011320004396,0,Kelas Menengah (Grup 1),295000,106.0,3.5,87.925
-0.9885449085361555,0.5750810058269622,0,Kelas Menengah (Grup 1),205000,500.0,,
-1.4340858491621966,1.010896929544685,0,Kelas Menengah (Grup 1),415000,,5.25,77.0
-1.9842624296827513,1.2124007589083639,0,Kelas Menengah (Grup 1),865000,,8.5,80.0
-0.11825185108061681,0.8166067068279989,0,Kelas Menengah (Grup 1),105000,108.0,8.99,20.4
-0.3013571507521791,0.1536838116475336,0,Kelas Menengah (Grup 1),235000,57.0,5.875,95.0
-0.23213918917586904,0.13724212623433918,0,Kelas Menengah (Grup 1),145000,27.0,6.375,60.0
-1.347642443473054,0.3208124922918935,0,Kelas Menengah (Grup 1),255000,,7.23,
-2.2644609827499202,-0.36465488562353277,0,Kelas Menengah (Grup 1),155000,37.0,4.375,90.0
-1.9226642077274851,0.15036798660359993,0,Kelas Menengah (Grup 1),135000,53.0,3.0,68.82
-1.1693588071726713,0.9037260576206663,0,Kelas Menengah (Grup 1),105000,37.0,,
-0.7565417320735146,0.9170843056412872,0,Kelas Menengah (Grup 1),715000,169.0,3.875,90.0
-1.561003695346919,-0.14022410022548742,0,Kelas Menengah (Grup 1),175000,84.0,5.75,49.44
-0.2723253699540414,1.2331107366644967,0,Kelas Menengah (Grup 1),45000,139.0,8.39,73.4
-1.0057853432676742,4.320609486784462,0,Kelas Menengah (Grup 1),345000,71.0,,50.81
-0.43050219325952377,0.33679620133829724,0,Kelas Menengah (Grup 1),225000,82.0,3.75,74.5
-1.1043170227096797,0.3492688270761148,0,Kelas Menengah (Grup 1),65000,28.0,,
-1.8070534326484038,1.5060536340611375,0,Kelas Menengah (Grup 1),375000,,5.75,75.54
-1.627127671290693,0.8002829036054657,0,Kelas Menengah (Grup 1),215000,62.0,1.75,26.0
-0.40371972720281335,0.7347673817766711,0,Kelas Menengah (Grup 1),115000,120.0,,
-1.9198127707890016,0.4259384513444052,0,Kelas Menengah (Grup 1),95000,33.0,3.375,22.33
-0.4277347343242584,0.5083636906242519,0,Kelas Menengah (Grup 1),105000,70.0,4.84,20.063
-0.9561291051570503,1.024783051097731,0,Kelas Menengah (Grup 1),235000,,,
-1.2322843562570658,0.7272532798896512,0,Kelas Menengah (Grup 1),185000,61.0,3.5,75.0
-0.5904952699829336,0.09136491498373889,0,Kelas Menengah (Grup 1),145000,68.0,5.5,52.0
-0.08103209288945488,1.2811510046573529,0,Kelas Menengah (Grup 1),75000,73.0,,14.11
-0.6526166258933773,0.4053715415380356,0,Kelas Menengah (Grup 1),205000,48.0,5.125,96.5
-0.9573416009089437,0.9267552886254146,0,Kelas Menengah (Grup 1),5000,65.0,,
-0.4879957603780282,0.9182055776959013,0,Kelas Menengah (Grup 1),45000,82.0,,75.03
-3.5703931338065042,-0.17860210703418092,0,Kelas Menengah (Grup 1),65000,96.0,,
0.3119378784808276,0.9919803545891422,0,Kelas Menengah (Grup 1),275000,74.0,3.895,80.0
-1.09895400694743,0.8834264085175959,0,Kelas Menengah (Grup 1),75000,120.0,3.75,74.39
-0.6061087559269285,0.5457382351915205,0,Kelas Menengah (Grup 1),25000,51.0,5.0,90.0
-2.0805590637866707,0.11634064538494518,0,Kelas Menengah (Grup 1),255000,144.0,,
-0.8652368263271735,0.7013488643009892,0,Kelas Menengah (Grup 1),135000,45.0,,
-1.1493991440011257,-0.23924206508282392,0,Kelas Menengah (Grup 1),885000,396.0,5.375,
0.6320989819664671,1.2380906029680085,0,Kelas Menengah (Grup 1),1225000,240.0,4.625,78.658
-0.3253019809664448,0.6921787644542214,0,Kelas Menengah (Grup 1),165000,67.0,2.5,
-2.115947009740849,0.24579986295769646,0,Kelas Menengah (Grup 1),85000,55.0,4.25,54.67
0.3097862636750784,0.9345908545265172,0,Kelas Menengah (Grup 1),385000,,6.75,
-0.6831576802784018,1.0237407474147509,0,Kelas Menengah (Grup 1),65000,54.0,,
-1.874339983808854,0.32974011056894204,0,Kelas Menengah (Grup 1),235000,,5.5,75.0
-0.6170954373020329,0.6232630744284821,0,Kelas Menengah (Grup 1),275000,108.0,,100.0
-1.148660648439527,0.17887394517140312,0,Kelas Menengah (Grup 1),335000,91.0,2.75,59.187
0.14992539603137756,1.2267949744849547,0,Kelas Menengah (Grup 1),275000,56.0,5.125,73.158
-0.09458745249536218,0.9512193240077047,0,Kelas Menengah (Grup 1),575000,0.0,2.75,89.29
-1.033307243381473,0.4520134459650057,0,Kelas Menengah (Grup 1),125000,32.0,4.0,60.0
-0.5307532121258143,0.25071071768933806,0,Kelas Menengah (Grup 1),45000,1020.0,,69.333
-1.7801530475009542,-0.002573631313639969,0,Kelas Menengah (Grup 1),165000,56.0,6.0,75.0
0.21376939632685032,0.2287392889889669,0,Kelas Menengah (Grup 1),175000,70.0,5.125,80.0
-0.15388783352138394,0.42943712626290803,0,Kelas Menengah (Grup 1),425000,135.0,4.0,69.194
-1.5811561174392654,0.9811971651640149,0,Kelas Menengah (Grup 1),355000,107.0,4.125,89.873
-0.6986037797905891,0.4349624294959736,0,Kelas Menengah (Grup 1),25000,240.0,,
-1.0767586107294598,0.6152658708626304,0,Kelas Menengah (Grup 1),25000,,7.5,
-0.30848486034249434,0.2945173509606905,0,Kelas Menengah (Grup 1),215000,70.0,5.625,97.0
-0.8829469054319395,0.9570170521944366,0,Kelas Menengah (Grup 1),25000,96.0,6.615,66.99
-0.35284006226294923,0.9390692329975676,0,Kelas Menengah (Grup 1),35000,150.0,,73.84
-0.475179118187395,0.9148945812063685,0,Kelas Menengah (Grup 1),495000,114.0,4.375,95.0
-1.0196593373061869,0.5933678323899338,0,Kelas Menengah (Grup 1),65000,62.0,3.64,38.913
0.13079673007912565,1.078525977833565,0,Kelas Menengah (Grup 1),285000,136.0,,
-0.15444343424268717,0.7131562449299957,0,Kelas Menengah (Grup 1),355000,39.0,,78.42
-1.5469612537733435,0.5104570328628519,0,Kelas Menengah (Grup 1),245000,39.0,,
-0.6569200998461918,0.938584796386961,0,Kelas Menengah (Grup 1),555000,106.0,,
0.3550678672258509,1.0587989954162291,0,Kelas Menengah (Grup 1),975000,198.0,,68.0
-4.173553358487299,-0.5170872108878605,0,Kelas Menengah (Grup 1),315000,103.0,3.25,90.0
-0.4307684812852064,0.6207316139605407,0,Kelas Menengah (Grup 1),225000,,,
-1.0450342945169462,0.921388080286339,0,Kelas Menengah (Grup 1),45000,72.0,5.5,79.646
-1.6198371327742354,0.5625925804784411,0,Kelas Menengah (Grup 1),25000,69.0,,67.273
-2.6528730235952818,1.2715737274917438,0,Kelas Menengah (Grup 1),155000,38.0,,97.105
-0.6259542530459643,0.7216674738430124,0,Kelas Menengah (Grup 1),175000,46.0,2.99,50.0
-0.5311410017468773,0.7949925015038858,0,Kelas Menengah (Grup 1),175000,73.0,5.875,56.67
0.05157503805255684,1.1302463341624192,0,Kelas Menengah (Grup 1),305000,90.0,5.625,
-2.2388263675854168,0.24012844479473114,0,Kelas Menengah (Grup 1),175000,52.0,,
-0.8603467914935705,1.0829401283848565,0,Kelas Menengah (Grup 1),365000,,3.625,
-0.4496087594578567,0.17791417140269875,0,Kelas Menengah (Grup 1),145000,71.0,,
-1.4168328011902374,1.5904656438369105,0,Kelas Menengah (Grup 1),95000,54.0,,
-0.8835373442250275,0.3608995707111904,0,Kelas Menengah (Grup 1),175000,55.0,4.75,79.12
-0.08408694696697765,0.332923770681497,0,Kelas Menengah (Grup 1),55000,73.0,4.65,30.86
-0.4259803205102949,0.9995612034381438,0,Kelas Menengah (Grup 1),95000,23.0,4.75,27.273
-1.3654661643327215,0.4943536004275203,0,Kelas Menengah (Grup 1),265000,,3.75,
-1.2444450475280429,0.25111200707898473,0,Kelas Menengah (Grup 1),175000,60.0,,96.623
-0.13698797386814515,0.7133279744066275,0,Kelas Menengah (Grup 1),105000,133.0,,
-1.221536296607719,0.955882550891454,0,Kelas Menengah (Grup 1),935000,862.0,,
-1.5568416783906183,0.02297478968305628,0,Kelas Menengah (Grup 1),5000,45.0,5.25,100.0
-1.6324206721766386,0.9669508182596273,0,Kelas Menengah (Grup 1),425000,47.0,,51.267
-0.46081386085285386,1.0060633000175998,0,Kelas Menengah (Grup 1),125000,,5.25,
-1.2228770244293252,-0.20203359130087825,0,Kelas Menengah (Grup 1),105000,,3.625,
-1.0643687425907127,0.08033386146925423,0,Kelas Menengah (Grup 1),145000,44.0,3.34,80.0
-0.3871545500231954,0.4023628836621975,0,Kelas Menengah (Grup 1),515000,124.0,4.125,78.0
-0.9392329180110297,0.5152329911362716,0,Kelas Menengah (Grup 1),105000,137.0,5.74,82.66
-0.5862775798549008,1.0873251877675656,0,Kelas Menengah (Grup 1),105000,16.0,,33.222
-3.0094837827138403,0.287221328758033,0,Kelas Menengah (Grup 1),135000,44.0,5.5,95.0
-1.095186473798916,0.6649068323937048,0,Kelas Menengah (Grup 1),95000,,,
-1.4595969063290393,0.13430143409886655,0,Kelas Menengah (Grup 1),335000,107.0,4.0,96.5
-1.0280769592046906,0.7383037756298688,0,Kelas Menengah (Grup 1),245000,23.0,,51.458
-1.3848029501312666,0.6279179855953101,0,Kelas Menengah (Grup 1),395000,147.0,3.625,73.3
-1.6478327352738122,1.5674616067944191,0,Kelas Menengah (Grup 1),125000,56.0,6.625,22.321
-1.498744596831456,-0.4759168071162605,0,Kelas Menengah (Grup 1),205000,41.0,5.25,80.0
-0.7288064250883408,0.8694022772088538,0,Kelas Menengah (Grup 1),495000,310.0,,
-1.5891739875959174,0.9632695416484934,0,Kelas Menengah (Grup 1),155000,120.0,,
-2.3368590463254857,-0.2712981820277048,0,Kelas Menengah (Grup 1),265000,42.0,,
-0.03626977650911002,0.825425095829821,0,Kelas Menengah (Grup 1),85000,73.0,2.625,36.889
-0.7161093534391214,1.5835842595440135,0,Kelas Menengah (Grup 1),225000,79.0,3.5,49.982
-1.0890220419792673,0.5156263347531888,0,Kelas Menengah (Grup 1),65000,,7.9,
0.34570505990832917,0.8542536795219018,0,Kelas Menengah (Grup 1),165000,83.0,2.75,27.872
-1.9145273791658133,0.9319984922174619,0,Kelas Menengah (Grup 1),505000,17.0,,71.43
-4.161394880187872,-0.7164922780509833,0,Kelas Menengah (Grup 1),105000,52.0,,80.0
-0.6993393336303522,0.8117434932002442,0,Kelas Menengah (Grup 1),495000,207.0,2.99,64.605
-2.142738268375666,0.005695423380911856,0,Kelas Menengah (Grup 1),185000,100.0,,
-1.2369602423988022,-0.14155237757301833,0,Kelas Menengah (Grup 1),135000,40.0,6.875,80.0
-1.2548576097867365,0.4343624491643619,0,Kelas Menengah (Grup 1),275000,92.0,5.75,90.0
-0.4807762070260957,0.3576141156613082,0,Kelas Menengah (Grup 1),485000,120.0,,
-2.018024832262335,0.657378881257444,0,Kelas Menengah (Grup 1),105000,36.0,6.125,
-4.157361944726769,-0.7149287176203507,0,Kelas Menengah (Grup 1),155000,71.0,,100.0
-1.4827574152422227,0.16816659955232177,0,Kelas Menengah (Grup 1),155000,478.0,3.375,45.946
-0.5203621456837173,0.7305672921126634,0,Kelas Menengah (Grup 1),215000,164.0,4.125,80.0
-2.500581260160551,0.3533033488744185,0,Kelas Menengah (Grup 1),205000,,4.875,
-0.6413028855214975,1.508226831400803,0,Kelas Menengah (Grup 1),285000,62.0,,59.71
-0.005417049199166411,1.1346232013780644,0,Kelas Menengah (Grup 1),845000,202.0,2.75,80.0
0.6131940550151033,1.2825377401412068,0,Kelas Menengah (Grup 1),975000,,4.75,
-1.5195118657327362,0.8006079021898119,0,Kelas Menengah (Grup 1),165000,57.0,4.875,80.0
-1.8933840342891781,0.7797685485733288,0,Kelas Menengah (Grup 1),195000,75.0,,95.0
-4.175189051779756,-0.5176925796588103,0,Kelas Menengah (Grup 1),295000,81.0,,97.0
0.09386075323167142,0.6833271752477751,0,Kelas Menengah (Grup 1),25000,95.0,3.0,86.664
-1.3904292979030626,0.6171038444553629,0,Kelas Menengah (Grup 1),755000,,5.625,
-0.01665455237835518,0.6825579139013627,0,Kelas Menengah (Grup 1),85000,118.0,4.99,67.6
-3.8402670200455975,-1.6213070507165308,0,Kelas Menengah (Grup 1),215000,,,96.5
-0.35645108237494305,0.6217664665700121,0,Kelas Menengah (Grup 1),15000,27.0,3.5,49.54
-1.723857274069825,0.6051797895074015,0,Kelas Menengah (Grup 1),135000,,4.125,
-0.05625607093298408,0.8656919093224635,0,Kelas Menengah (Grup 1),465000,234.0,8.625,80.0
0.3117567466389687,1.2973579100247963,0,Kelas Menengah (Grup 1),725000,162.0,,
-0.8593687501166402,1.0625686217376906,0,Kelas Menengah (Grup 1),305000,66.0,,
-2.2019605226634282,-0.27305244862249184,0,Kelas Menengah (Grup 1),95000,39.0,,
-1.722685035109244,0.209328770050524,0,Kelas Menengah (Grup 1),15000,42.0,6.0,47.1
-1.008988274516829,0.8445299980909134,0,Kelas Menengah (Grup 1),435000,,,
-0.8694877426455404,0.9702212213908121,0,Kelas Menengah (Grup 1),205000,54.0,,
0.09656858579911268,0.8649792621678282,0,Kelas Menengah (Grup 1),255000,72.0,6.25,55.0
-0.7785351099714541,0.7335551917590313,0,Kelas Menengah (Grup 1),575000,354.0,,
-1.0786571649368473,0.40877720182491045,0,Kelas Menengah (Grup 1),55000,40.0,,
-2.0134955072653633,0.031229944119620337,0,Kelas Menengah (Grup 1),155000,16.0,,66.667
0.03644003336527178,0.2131612673566784,0,Kelas Menengah (Grup 1),485000,361.0,,80.0
-0.9572380942428301,1.3028678138415246,0,Kelas Menengah (Grup 1),265000,,2.875,
-2.1517947701391256,0.7203876849171195,0,Kelas Menengah (Grup 1),25000,62.0,5.25,37.1
-1.7288254373897638,0.9116125859013299,0,Kelas Menengah (Grup 1),75000,56.0,3.75,46.667
-1.5531643044008319,3.7347617169580416,0,Kelas Menengah (Grup 1),755000,85.0,,51.09
-0.8747501482969653,-0.10433467285970169,0,Kelas Menengah (Grup 1),315000,102.0,3.89,83.0
-0.579391777080963,0.6978070614192798,0,Kelas Menengah (Grup 1),585000,220.0,6.0,72.86
-0.32836046680979547,1.013577600038084,0,Kelas Menengah (Grup 1),135000,64.0,,
-0.667751396394576,1.340311380438439,0,Kelas Menengah (Grup 1),205000,102.0,7.25,
-1.255660887266093,0.5110343486664801,0,Kelas Menengah (Grup 1),205000,154.0,,63.783
0.1650096058696741,1.2735267717948826,0,Kelas Menengah (Grup 1),275000,,4.125,
-1.5454338730786066,0.5772571569863315,0,Kelas Menengah (Grup 1),105000,,6.0,
-0.09580373209230446,0.43961115542437107,0,Kelas Menengah (Grup 1),115000,83.0,8.99,
-1.4498003665703176,0.844258632516941,0,Kelas Menengah (Grup 1),35000,39.0,5.625,95.0
-0.09856883130959694,0.5580529134429615,0,Kelas Menengah (Grup 1),185000,,5.875,
-1.1495515424007707,-0.45402811552095823,0,Kelas Menengah (Grup 1),385000,628.0,4.875,48.0
-1.028089743586435,0.5602503976714073,0,Kelas Menengah (Grup 1),185000,96.0,3.75,100.0
-1.7483856917683327,0.3088320154955974,0,Kelas Menengah (Grup 1),35000,69.0,3.0,67.556
-1.5658781624533114,1.2730071377502699,0,Kelas Menengah (Grup 1),245000,57.0,,48.4
-1.7465954436350029,0.7242918813252707,0,Kelas Menengah (Grup 1),195000,48.0,4.25,33.913
-0.9091447076479591,1.458377640516172,0,Kelas Menengah (Grup 1),125000,56.0,,
-1.190150883797539,1.7338480849579547,0,Kelas Menengah (Grup 1),455000,,,
-1.8948271487902364,0.27846299915460443,0,Kelas Menengah (Grup 1),385000,95.0,3.591,96.49
-1.481872536810409,1.3596534873255803,0,Kelas Menengah (Grup 1),135000,,,
-0.34012609283447715,0.4762193601603404,0,Kelas Menengah (Grup 1),105000,64.0,6.0,54.59
-0.7146533028806966,0.30646180036565723,0,Kelas Menengah (Grup 1),2005000,2903.0,2.5,16.67
-0.4259014136890615,1.1278432037486743,0,Kelas Menengah (Grup 1),305000,142.0,,
-0.7563984163560306,0.17535396705325035,0,Kelas Menengah (Grup 1),285000,53.0,3.125,90.0
0.31709119366953337,0.8483790858588759,0,Kelas Menengah (Grup 1),115000,26.0,,23.0
-1.0613470720580396,0.3318766192336903,0,Kelas Menengah (Grup 1),195000,124.0,6.625,97.75
-1.2028520889297958,0.49616051952537366,0,Kelas Menengah (Grup 1),465000,111.0,4.5,80.0
